NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,PIT_TIME,CLASS,GROUP,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,IM1a_time,IM1a_elapsed,IM1_time,IM1_elapsed,IM2a_time,IM2a_elapsed,IM2_time,IM2_elapsed,IM3a_time,IM3a_elapsed,FL_time,FL_elapsed,LAP_TIME_SECONDS,TRACK,RACE,AIR_TEMP,TRACK_TEMP,HUMIDITY,RAIN,WIND_SPEED,BEST_LAP_SECONDS,AVG_TOP10_SECONDS,TOTAL_DRIVER_LAPS,INT-1_time,INT-1_elapsed,INT-2_time,INT-2_elapsed
46,1,2,2:25.713,2,,43.194,2,50.453,2,52.066,0,148.7,4:55.792,13:44:53.608,0:43.194,0:50.453,0:52.066,,,Am,,Toyota Gazoo Racing,GF,43.194,50.453,52.066,17.581,17.581,25.613,43.194,28.444,1:11.638,22.009,1:33.647,32.723,2:06.370,19.343,2:25.713,145.713,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,3,2:26.694,0,,43.674,0,50.977,0,52.043,0,147.7,7:22.486,13:47:20.302,0:43.674,0:50.977,0:52.043,,,Am,,Toyota Gazoo Racing,GF,43.674,50.977,52.043,17.559,17.559,26.115,43.674,28.947,1:12.621,22.03,1:34.651,32.740,2:07.391,19.303,2:26.694,146.694,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,4,2:26.470,0,,43.457,0,50.801,0,52.212,0,147.9,9:48.956,13:49:46.772,0:43.457,0:50.801,0:52.212,,,Am,,Toyota Gazoo Racing,GF,43.457,50.801,52.212,17.517,17.517,25.940,43.457,28.76,1:12.217,22.041,1:34.258,32.740,2:06.998,19.472,2:26.470,146.47,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,5,2:27.170,0,,43.399,0,51.265,0,52.506,0,147.2,12:16.126,13:52:13.942,0:43.399,0:51.265,0:52.506,,,Am,,Toyota Gazoo Racing,GF,43.399,51.265,52.506,17.549,17.549,25.850,43.399,29.114,1:12.513,22.151,1:34.664,33.029,2:07.693,19.477,2:27.170,147.17000000000002,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,6,2:26.811,0,,43.571,0,50.966,0,52.274,0,147.6,14:42.937,13:54:40.753,0:43.571,0:50.966,0:52.274,,,Am,,Toyota Gazoo Racing,GF,43.571,50.966,52.274,17.551,17.551,26.020,43.571,28.89,1:12.461,22.076,1:34.537,32.861,2:07.398,19.413,2:26.811,146.811,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,7,2:26.665,0,,43.824,0,50.586,0,52.255,0,147.7,17:09.602,13:57:07.418,0:43.824,0:50.586,0:52.255,,,Am,,Toyota Gazoo Racing,GF,43.824,50.586,52.255,17.756,17.756,26.068,43.824,28.51,1:12.334,22.076,1:34.410,32.881,2:07.291,19.374,2:26.665,146.665,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,8,2:25.991,0,,43.285,0,50.484,0,52.222,0,148.4,19:35.593,13:59:33.409,0:43.285,0:50.484,0:52.222,,,Am,,Toyota Gazoo Racing,GF,43.285,50.484,52.222,17.567,17.567,25.718,43.285,28.45,1:11.735,22.034,1:33.769,32.867,2:06.636,19.355,2:25.991,145.99099999999999,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,9,2:26.192,0,,43.426,0,50.520,0,52.246,0,148.2,22:01.785,14:01:59.601,0:43.426,0:50.520,0:52.246,,,Am,,Toyota Gazoo Racing,GF,43.426,50.52,52.246,17.637,17.637,25.789,43.426,28.428,1:11.854,22.092,1:33.946,32.864,2:06.810,19.382,2:26.192,146.192,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,10,2:26.643,0,,43.478,0,50.803,0,52.362,0,147.8,24:28.428,14:04:26.244,0:43.478,0:50.803,0:52.362,,,Am,,Toyota Gazoo Racing,GF,43.478,50.803,52.362,17.557,17.557,25.921,43.478,28.676,1:12.154,22.127,1:34.281,32.877,2:07.158,19.485,2:26.643,146.643,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,11,2:26.296,0,,43.586,0,50.709,0,52.001,0,148.1,26:54.724,14:06:52.540,0:43.586,0:50.709,0:52.001,,,Am,,Toyota Gazoo Racing,GF,43.586,50.709,52.001,17.599,17.599,25.987,43.586,28.591,1:12.177,22.118,1:34.295,32.738,2:07.033,19.263,2:26.296,146.296,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,12,2:26.556,0,,43.510,0,50.862,0,52.184,0,147.8,29:21.280,14:09:19.096,0:43.510,0:50.862,0:52.184,,,Am,,Toyota Gazoo Racing,GF,43.51,50.862,52.184,17.590,17.590,25.920,43.510,28.754,1:12.264,22.108,1:34.372,32.823,2:07.195,19.361,2:26.556,146.556,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,13,2:26.768,0,,43.695,0,50.802,0,52.271,0,147.6,31:48.048,14:11:45.864,0:43.695,0:50.802,0:52.271,,,Am,,Toyota Gazoo Racing,GF,43.695,50.802,52.271,17.671,17.671,26.024,43.695,28.705,1:12.400,22.097,1:34.497,32.848,2:07.345,19.423,2:26.768,146.768,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,14,2:27.335,0,,43.896,0,50.892,0,52.547,0,147.1,34:15.383,14:14:13.199,0:43.896,0:50.892,0:52.547,,,Am,,Toyota Gazoo Racing,GF,43.896,50.892,52.547,17.731,17.731,26.165,43.896,28.78,1:12.676,22.112,1:34.788,33.163,2:07.951,19.384,2:27.335,147.335,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,15,2:26.848,0,,43.500,0,50.854,0,52.494,0,147.6,36:42.231,14:16:40.047,0:43.500,0:50.854,0:52.494,,,Am,,Toyota Gazoo Racing,GF,43.5,50.854,52.494,17.628,17.628,25.872,43.500,28.708,1:12.208,22.146,1:34.354,32.848,2:07.202,19.646,2:26.848,146.848,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,16,2:27.477,0,,44.109,0,51.025,0,52.343,0,146.9,39:09.708,14:19:07.524,0:44.109,0:51.025,0:52.343,,,Am,,Toyota Gazoo Racing,GF,44.109,51.025,52.343,18.026,18.026,26.083,44.109,28.929,1:13.038,22.096,1:35.134,32.953,2:08.087,19.39,2:27.477,147.477,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,17,2:27.283,0,,43.815,0,50.986,0,52.482,0,147.1,41:36.991,14:21:34.807,0:43.815,0:50.986,0:52.482,,,Am,,Toyota Gazoo Racing,GF,43.815,50.986,52.482,17.781,17.781,26.034,43.815,28.847,1:12.662,22.139,1:34.801,33.090,2:07.891,19.392,2:27.283,147.28300000000002,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,18,2:27.434,0,,43.804,0,50.724,0,52.906,0,147.0,44:04.425,14:24:02.241,0:43.804,0:50.724,0:52.906,,,Am,,Toyota Gazoo Racing,GF,43.804,50.724,52.906,17.703,17.703,26.101,43.804,28.659,1:12.463,22.065,1:34.528,33.448,2:07.976,19.458,2:27.434,147.434,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
46,1,19,2:27.106,0,,43.788,0,50.810,0,52.508,0,147.3,46:31.531,14:26:29.347,0:43.788,0:50.810,0:52.508,,,Am,,Toyota Gazoo Racing,FF,43.788,50.81,52.508,17.665,17.665,26.123,43.788,28.741,1:12.529,22.069,1:34.598,33.075,2:07.673,19.433,2:27.106,147.106,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,145.713,146.398,19,,,,
47,1,1,2:36.009,0,,50.122,0,52.487,0,53.400,0,138.9,2:36.009,13:42:33.825,0:50.122,0:52.487,0:53.400,,,Am,,Toyota Gazoo Racing,GF,50.122,52.487,53.4,22.394,22.394,27.728,50.122,29.553,1:19.675,22.934,1:42.609,34.014,2:16.623,19.386,2:36.009,156.00900000000001,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,2,2:28.046,0,,44.596,0,50.785,2,52.665,0,146.4,5:04.055,13:45:01.871,0:44.596,0:50.785,0:52.665,,,Am,,Toyota Gazoo Racing,GF,44.596,50.785,52.665,18.195,18.195,26.401,44.596,28.61,1:13.206,22.175,1:35.381,33.176,2:08.557,19.489,2:28.046,148.046,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,3,2:30.932,0,,46.598,0,50.962,0,53.372,0,143.6,7:34.987,13:47:32.803,0:46.598,0:50.962,0:53.372,,,Am,,Toyota Gazoo Racing,GF,46.598,50.962,53.372,17.835,17.835,28.763,46.598,28.855,1:15.453,22.107,1:37.560,33.825,2:11.385,19.547,2:30.932,150.932,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,4,2:27.724,2,,44.427,0,50.807,0,52.490,2,146.7,10:02.711,13:50:00.527,0:44.427,0:50.807,0:52.490,,,Am,,Toyota Gazoo Racing,GF,44.427,50.807,52.49,17.746,17.746,26.681,44.427,28.635,1:13.062,22.172,1:35.234,32.972,2:08.206,19.518,2:27.724,147.724,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,5,2:28.299,0,,44.352,0,51.046,0,52.901,0,146.1,12:31.010,13:52:28.826,0:44.352,0:51.046,0:52.901,,,Am,,Toyota Gazoo Racing,GF,44.352,51.046,52.901,17.897,17.897,26.455,44.352,28.872,1:13.224,22.174,1:35.398,33.407,2:08.805,19.494,2:28.299,148.299,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,6,2:55.504,0,,44.218,2,50.915,0,1:20.371,0,123.5,15:26.514,13:55:24.330,0:44.218,0:50.915,1:20.371,,,Am,,Toyota Gazoo Racing,GF,44.218,50.915,80.371,17.838,17.838,26.380,44.218,28.712,1:12.930,22.203,1:35.133,1:00.129,2:35.262,20.242,2:55.504,175.504,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,7,2:28.670,0,,44.452,0,50.931,0,53.287,0,145.7,17:55.184,13:57:53.000,0:44.452,0:50.931,0:53.287,,,Am,,Toyota Gazoo Racing,GF,44.452,50.931,53.287,18.033,18.033,26.419,44.452,28.842,1:13.294,22.089,1:35.383,33.665,2:09.048,19.622,2:28.670,148.67000000000002,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,8,2:29.243,0,,44.765,0,51.445,0,53.033,0,145.2,20:24.427,14:00:22.243,0:44.765,0:51.445,0:53.033,,,Am,,Toyota Gazoo Racing,GF,44.765,51.445,53.033,17.945,17.945,26.820,44.765,28.736,1:13.501,22.709,1:36.210,33.523,2:09.733,19.51,2:29.243,149.243,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,9,2:29.265,0,,45.113,0,51.121,0,53.031,0,145.2,22:53.692,14:02:51.508,0:45.113,0:51.121,0:53.031,,,Am,,Toyota Gazoo Racing,GF,45.113,51.121,53.031,18.114,18.114,26.999,45.113,28.773,1:13.886,22.348,1:36.234,33.316,2:09.550,19.715,2:29.265,149.265,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,10,2:28.703,0,,44.774,0,51.167,0,52.762,0,145.7,25:22.395,14:05:20.211,0:44.774,0:51.167,0:52.762,,,Am,,Toyota Gazoo Racing,GF,44.774,51.167,52.762,17.934,17.934,26.840,44.774,28.934,1:13.708,22.233,1:35.941,33.186,2:09.127,19.576,2:28.703,148.703,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,11,2:28.844,0,,44.866,0,51.225,0,52.753,0,145.6,27:51.239,14:07:49.055,0:44.866,0:51.225,0:52.753,,,Am,,Toyota Gazoo Racing,GF,44.866,51.225,52.753,18.161,18.161,26.705,44.866,28.874,1:13.740,22.351,1:36.091,33.292,2:09.383,19.461,2:28.844,148.844,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,12,2:28.841,0,,44.311,0,51.603,0,52.927,0,145.6,30:20.080,14:10:17.896,0:44.311,0:51.603,0:52.927,,,Am,,Toyota Gazoo Racing,GF,44.311,51.603,52.927,17.823,17.823,26.488,44.311,29.173,1:13.484,22.43,1:35.914,33.496,2:09.410,19.431,2:28.841,148.841,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,13,2:31.747,0,,45.908,0,52.307,0,53.532,0,142.8,32:51.827,14:12:49.643,0:45.908,0:52.307,0:53.532,,,Am,,Toyota Gazoo Racing,GF,45.908,52.307,53.532,17.827,17.827,28.081,45.908,29.726,1:15.634,22.581,1:38.215,33.800,2:12.015,19.732,2:31.747,151.747,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,14,2:29.707,0,,45.118,0,51.486,0,53.103,0,144.7,35:21.534,14:15:19.350,0:45.118,0:51.486,0:53.103,,,Am,,Toyota Gazoo Racing,GF,45.118,51.486,53.103,18.289,18.289,26.829,45.118,29.132,1:14.250,22.354,1:36.604,33.496,2:10.100,19.607,2:29.707,149.707,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,15,2:29.886,0,,45.012,0,51.757,0,53.117,0,144.6,37:51.420,14:17:49.236,0:45.012,0:51.757,0:53.117,,,Am,,Toyota Gazoo Racing,GF,45.012,51.757,53.117,18.168,18.168,26.844,45.012,29.346,1:14.358,22.411,1:36.769,33.419,2:10.188,19.698,2:29.886,149.886,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,16,2:29.899,0,,45.214,0,51.446,0,53.239,0,144.6,40:21.319,14:20:19.135,0:45.214,0:51.446,0:53.239,,,Am,,Toyota Gazoo Racing,GF,45.214,51.446,53.239,18.170,18.170,27.044,45.214,29.131,1:14.345,22.315,1:36.660,33.659,2:10.319,19.58,2:29.899,149.899,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,17,2:30.257,0,,44.802,0,52.055,0,53.400,0,144.2,42:51.576,14:22:49.392,0:44.802,0:52.055,0:53.400,,,Am,,Toyota Gazoo Racing,GF,44.802,52.055,53.4,18.062,18.062,26.740,44.802,29.471,1:14.273,22.584,1:36.857,33.572,2:10.429,19.828,2:30.257,150.257,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,18,2:30.302,0,,45.222,0,51.774,0,53.306,0,144.2,45:21.878,14:25:19.694,0:45.222,0:51.774,0:53.306,,,Am,,Toyota Gazoo Racing,GF,45.222,51.774,53.306,18.317,18.317,26.905,45.222,29.216,1:14.438,22.558,1:36.996,33.573,2:10.569,19.733,2:30.302,150.302,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
47,1,19,2:29.972,0,,45.330,0,51.540,0,53.102,0,144.5,47:51.850,14:27:49.666,0:45.330,0:51.540,0:53.102,,,Am,,Toyota Gazoo Racing,FF,45.33,51.54,53.102,18.321,18.321,27.009,45.330,29.147,1:14.477,22.393,1:36.870,33.462,2:10.332,19.64,2:29.972,149.972,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.724,148.734,19,,,,
5,1,2,3:55.711,0,,2:11.680,0,51.377,0,52.654,2,91.9,6:52.334,13:46:50.150,2:11.680,0:51.377,0:52.654,,,Am,,Toyota Gazoo Racing,GF,131.68,51.377,52.654,1:44.712,1:44.712,26.968,2:11.680,29.055,2:40.735,22.322,3:03.057,33.111,3:36.168,19.543,3:55.711,235.711,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.775,148.16,6,,,,
5,1,3,2:28.070,0,,44.120,0,51.094,0,52.856,0,146.3,9:20.404,13:49:18.220,0:44.120,0:51.094,0:52.856,,,Am,,Toyota Gazoo Racing,GF,44.12,51.094,52.856,17.638,17.638,26.482,44.120,28.768,1:12.888,22.326,1:35.214,33.170,2:08.384,19.686,2:28.070,148.07,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.775,148.16,6,,,,
5,1,4,2:27.775,2,,44.171,0,50.861,0,52.743,0,146.6,11:48.179,13:51:45.995,0:44.171,0:50.861,0:52.743,,,Am,,Toyota Gazoo Racing,GF,44.171,50.861,52.743,17.760,17.760,26.411,44.171,28.709,1:12.880,22.152,1:35.032,33.105,2:08.137,19.638,2:27.775,147.775,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.775,148.16,6,,,,
5,1,5,2:28.636,0,,43.690,2,51.343,0,53.603,0,145.8,14:16.815,13:54:14.631,0:43.690,0:51.343,0:53.603,,,Am,,Toyota Gazoo Racing,GF,43.69,51.343,53.603,17.637,17.637,26.053,43.690,28.973,1:12.663,22.37,1:35.033,33.802,2:08.835,19.801,2:28.636,148.636,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,147.775,148.16,6,,,,
51,1,1,2:37.707,0,,51.249,0,52.860,0,53.598,0,137.4,2:37.707,13:42:35.523,0:51.249,0:52.860,0:53.598,,,Am,,Toyota Gazoo Racing,GF,51.249,52.86,53.598,24.039,24.039,27.210,51.249,29.959,1:21.208,22.901,1:44.109,33.537,2:17.646,20.061,2:37.707,157.707,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,2,2:30.463,0,,45.113,0,52.141,0,53.209,0,144.0,5:08.170,13:45:05.986,0:45.113,0:52.141,0:53.209,,,Am,,Toyota Gazoo Racing,GF,45.113,52.141,53.209,18.479,18.479,26.634,45.113,29.798,1:14.911,22.343,1:37.254,33.543,2:10.797,19.666,2:30.463,150.463,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,3,2:28.789,2,,44.693,0,51.364,0,52.732,2,145.6,7:36.959,13:47:34.775,0:44.693,0:51.364,0:52.732,,,Am,,Toyota Gazoo Racing,GF,44.693,51.364,52.732,18.079,18.079,26.614,44.693,29.04,1:13.733,22.324,1:36.057,33.315,2:09.372,19.417,2:28.789,148.789,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,4,2:32.446,0,,44.886,0,53.891,0,53.669,0,142.1,10:09.405,13:50:07.221,0:44.886,0:53.891,0:53.669,,,Am,,Toyota Gazoo Racing,GF,44.886,53.891,53.669,18.384,18.384,26.502,44.886,31.17,1:16.056,22.721,1:38.777,34.029,2:12.806,19.64,2:32.446,152.446,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,5,2:29.960,0,,45.079,0,51.929,0,52.952,0,144.5,12:39.365,13:52:37.181,0:45.079,0:51.929,0:52.952,,,Am,,Toyota Gazoo Racing,GF,45.079,51.929,52.952,18.182,18.182,26.897,45.079,29.327,1:14.406,22.602,1:37.008,33.445,2:10.453,19.507,2:29.960,149.96,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,6,2:30.235,0,,44.692,0,52.146,0,53.397,0,144.2,15:09.600,13:55:07.416,0:44.692,0:52.146,0:53.397,,,Am,,Toyota Gazoo Racing,GF,44.692,52.146,53.397,17.993,17.993,26.699,44.692,29.688,1:14.380,22.458,1:36.838,33.600,2:10.438,19.797,2:30.235,150.235,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,7,2:29.676,0,,44.800,0,51.296,2,53.580,0,144.8,17:39.276,13:57:37.092,0:44.800,0:51.296,0:53.580,,,Am,,Toyota Gazoo Racing,GF,44.8,51.296,53.58,18.077,18.077,26.723,44.800,29.122,1:13.922,22.174,1:36.096,34.075,2:10.171,19.505,2:29.676,149.676,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,8,2:29.625,0,,44.837,0,51.562,0,53.226,0,144.8,20:08.901,14:00:06.717,0:44.837,0:51.562,0:53.226,,,Am,,Toyota Gazoo Racing,GF,44.837,51.562,53.226,18.155,18.155,26.682,44.837,29.169,1:14.006,22.393,1:36.399,33.554,2:09.953,19.672,2:29.625,149.625,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,9,2:29.281,0,,44.530,0,51.827,0,52.924,0,145.2,22:38.182,14:02:35.998,0:44.530,0:51.827,0:52.924,,,Am,,Toyota Gazoo Racing,GF,44.53,51.827,52.924,18.067,18.067,26.463,44.530,29.421,1:13.951,22.406,1:36.357,33.403,2:09.760,19.521,2:29.281,149.281,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,10,2:29.341,0,,44.652,0,51.707,0,52.982,0,145.1,25:07.523,14:05:05.339,0:44.652,0:51.707,0:52.982,,,Am,,Toyota Gazoo Racing,GF,44.652,51.707,52.982,18.028,18.028,26.624,44.652,29.386,1:14.038,22.321,1:36.359,33.508,2:09.867,19.474,2:29.341,149.341,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,11,2:29.527,0,,44.490,2,51.676,0,53.361,0,144.9,27:37.050,14:07:34.866,0:44.490,0:51.676,0:53.361,,,Am,,Toyota Gazoo Racing,GF,44.49,51.676,53.361,17.977,17.977,26.513,44.490,29.499,1:13.989,22.177,1:36.166,33.844,2:10.010,19.517,2:29.527,149.527,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,12,2:29.425,0,,44.867,0,51.670,0,52.888,0,145.0,30:06.475,14:10:04.291,0:44.867,0:51.670,0:52.888,,,Am,,Toyota Gazoo Racing,GF,44.867,51.67,52.888,18.188,18.188,26.679,44.867,29.222,1:14.089,22.448,1:36.537,33.476,2:10.013,19.412,2:29.425,149.425,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,13,2:30.218,0,,45.188,0,51.952,0,53.078,0,144.2,32:36.693,14:12:34.509,0:45.188,0:51.952,0:53.078,,,Am,,Toyota Gazoo Racing,GF,45.188,51.952,53.078,18.117,18.117,27.071,45.188,29.127,1:14.315,22.825,1:37.140,33.604,2:10.744,19.474,2:30.218,150.218,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,14,2:29.850,0,,45.039,0,51.662,0,53.149,0,144.6,35:06.543,14:15:04.359,0:45.039,0:51.662,0:53.149,,,Am,,Toyota Gazoo Racing,GF,45.039,51.662,53.149,18.216,18.216,26.823,45.039,29.294,1:14.333,22.368,1:36.701,33.538,2:10.239,19.611,2:29.850,149.85,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,15,2:30.169,0,,44.792,0,52.086,0,53.291,0,144.3,37:36.712,14:17:34.528,0:44.792,0:52.086,0:53.291,,,Am,,Toyota Gazoo Racing,GF,44.792,52.086,53.291,18.108,18.108,26.684,44.792,29.622,1:14.414,22.464,1:36.878,33.539,2:10.417,19.752,2:30.169,150.169,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,16,2:30.200,0,,45.196,0,51.945,0,53.059,0,144.3,40:06.912,14:20:04.728,0:45.196,0:51.945,0:53.059,,,Am,,Toyota Gazoo Racing,GF,45.196,51.945,53.059,18.334,18.334,26.862,45.196,29.536,1:14.732,22.409,1:37.141,33.466,2:10.607,19.593,2:30.200,150.2,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,17,2:45.764,0,,45.013,0,51.986,0,1:08.765,0,130.7,42:52.676,14:22:50.492,0:45.013,0:51.986,1:08.765,,,Am,,Toyota Gazoo Racing,GF,45.013,51.986,68.765,18.218,18.218,26.795,45.013,29.677,1:14.690,22.309,1:36.999,33.742,2:10.741,35.023,2:45.764,165.764,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,18,2:32.235,0,,45.738,0,53.005,0,53.492,0,142.3,45:24.911,14:25:22.727,0:45.738,0:53.005,0:53.492,,,Am,,Toyota Gazoo Racing,GF,45.738,53.005,53.492,19.077,19.077,26.661,45.738,30.184,1:15.922,22.821,1:38.743,33.884,2:12.627,19.608,2:32.235,152.235,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
51,1,19,2:30.733,0,,45.001,0,52.110,0,53.622,0,143.8,47:55.644,14:27:53.460,0:45.001,0:52.110,0:53.622,,,Am,,Toyota Gazoo Racing,FF,45.001,52.11,53.622,18.186,18.186,26.815,45.001,29.511,1:14.512,22.599,1:37.111,33.738,2:10.849,19.884,2:30.733,150.733,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,148.789,149.564,19,,,,
55,1,1,2:34.019,0,,48.131,0,53.241,0,52.647,0,140.7,2:34.019,13:42:31.835,0:48.131,0:53.241,0:52.647,,,Am,,Toyota Gazoo Racing,GF,48.131,53.241,52.647,21.269,21.269,26.862,48.131,30.092,1:18.223,23.149,1:41.372,33.094,2:14.466,19.553,2:34.019,154.019,Sebring,1,33.562666666666665,42.79111111111111,46.62022222222222,0,3.623999999999999,146.596,146.872,19,,,,
